,model1,model2,phylum1,phylum2,jaccard_distance
4064,58,76,Firmicutes,Proteobacteria,0.6578073089700996
3853,53,85,Proteobacteria,Firmicutes,0.657829839704069
1781,20,92,Proteobacteria,Firmicutes,0.6578567996155694
2958,37,62,Bacteroidetes,Firmicutes,0.6578813988849468
4752,80,93,Bacteroidetes,Firmicutes,0.6579100992410976
2158,25,84,Firmicutes,Proteobacteria,0.6579207920792078
4226,62,80,Firmicutes,Bacteroidetes,0.6579261025029797
1601,18,73,Firmicutes,Tenericutes,0.6579657965796579
1733,20,44,Proteobacteria,Firmicutes,0.6579724409448819
4369,66,81,Firmicutes,Bacteroidetes,0.6580281690140846
3390,44,81,Firmicutes,Bacteroidetes,0.6580345285524569
3573,48,50,Fusobacteria,Actinobacteria,0.6580444904293844
163,2,67,Firmicutes,Firmicutes,0.6580572711959574
4705,78,87,Bacteroidetes,Firmicutes,0.6580750407830342
1565,18,37,Firmicutes,Bacteroidetes,0.6580882352941176
1656,19,47,Actinobacteria,Fusobacteria,0.658102766798419
667,7,96,Firmicutes,Firmicutes,0.6581385090427878
4335,65,81,Firmicutes,Bacteroidetes,0.6582064297800339
3161,40,82,Firmicutes,Bacteroidetes,0.6582501467997651
2232,26,84,Firmicutes,Proteobacteria,0.658257972394098
3280,42,84,Firmicutes,Proteobacteria,0.6582684379294549
206,3,13,Proteobacteria,Actinobacteria,0.6582750582750583
3529,47,58,Fusobacteria,Firmicutes,0.6585088218554354
1860,21,92,Proteobacteria,Firmicutes,0.6585365853658536
3631,49,57,Fusobacteria,Firmicutes,0.6585648148148149
4127,59,98,Firmicutes,Firmicutes,0.6586322869955157
2881,36,48,Actinobacteria,Fusobacteria,0.6587704455724761
437,5,53,Actinobacteria,Proteobacteria,0.6587759815242494
2940,37,44,Bacteroidetes,Firmicutes,0.6588050314465409
195,2,99,Firmicutes,Firmicutes,0.6588167719701321
522,6,44,Proteobacteria,Firmicutes,0.6588906168999482
3990,56,87,Firmicutes,Firmicutes,0.6588921282798834
1928,22,82,Firmicutes,Bacteroidetes,0.6590204587724737
3126,40,47,Firmicutes,Fusobacteria,0.6590563165905632
4447,68,94,Proteobacteria,Firmicutes,0.659112825458052
4149,60,80,Firmicutes,Bacteroidetes,0.6591435185185186
4864,87,93,Firmicutes,Firmicutes,0.6591687041564792
2147,25,73,Firmicutes,Tenericutes,0.6591726618705036
4489,70,75,Actinobacteria,Bacteroidetes,0.6591903719912473
3382,44,73,Firmicutes,Tenericutes,0.6591928251121076
2366,28,73,Firmicutes,Tenericutes,0.6592775041050903
3728,51,55,Actinobacteria,Firmicutes,0.6593023255813953
2375,28,82,Firmicutes,Bacteroidetes,0.6593198992443325
3574,48,51,Fusobacteria,Actinobacteria,0.6594761171032357
3958,55,99,Firmicutes,Firmicutes,0.6595342983008181
763,8,100,Firmicutes,Proteobacteria,0.6596045197740112
2818,35,49,Actinobacteria,Fusobacteria,0.6596367896895138
3481,46,63,Fusobacteria,Firmicutes,0.6596534653465347
4060,58,72,Firmicutes,Proteobacteria,0.6596985901798735
2844,35,75,Actinobacteria,Bacteroidetes,0.659744408945687
1333,15,54,Actinobacteria,Proteobacteria,0.6597645148193261
162,2,66,Firmicutes,Firmicutes,0.6597765363128492
38,1,40,Firmicutes,Firmicutes,0.6597938144329897
1963,23,40,Proteobacteria,Firmicutes,0.659811006114508
3983,56,80,Firmicutes,Bacteroidetes,0.659919028340081
2093,24,94,Proteobacteria,Firmicutes,0.6599307159353349
3679,50,55,Actinobacteria,Firmicutes,0.6600351082504389
2014,23,91,Proteobacteria,Firmicutes,0.6600481347773767
3155,40,76,Firmicutes,Proteobacteria,0.6600813480534573
4667,76,94,Proteobacteria,Firmicutes,0.660122699386503
1750,20,61,Proteobacteria,Firmicutes,0.6601336302895323
330,4,41,Proteobacteria,Firmicutes,0.660140562248996
1632,19,23,Actinobacteria,Proteobacteria,0.6601941747572815
4664,76,91,Proteobacteria,Firmicutes,0.6603535353535354
4086,58,98,Firmicutes,Firmicutes,0.6603550295857988
331,4,42,Proteobacteria,Firmicutes,0.660367976131278
4549,72,78,Proteobacteria,Bacteroidetes,0.6603714195782184
3476,46,58,Fusobacteria,Firmicutes,0.6604740550928891
608,7,37,Firmicutes,Bacteroidetes,0.6604747162022704
1299,15,20,Actinobacteria,Proteobacteria,0.6605588639486945
3831,53,63,Proteobacteria,Firmicutes,0.6606060606060606
986,11,53,Firmicutes,Proteobacteria,0.6606533398342271
4840,85,96,Firmicutes,Firmicutes,0.6606751424813678
807,9,53,Firmicutes,Proteobacteria,0.6606832657788072
161,2,65,Firmicutes,Firmicutes,0.6607043040804919
4817,84,88,Proteobacteria,Firmicutes,0.6609336609336609
1361,15,82,Actinobacteria,Bacteroidetes,0.6609547123623011
3056,38,98,Actinobacteria,Firmicutes,0.661046511627907
4063,58,75,Firmicutes,Bacteroidetes,0.661056297156123
4860,87,89,Firmicutes,Actinobacteria,0.6611053180396247
2297,27,76,Firmicutes,Proteobacteria,0.6611081226465843
3222,41,84,Firmicutes,Proteobacteria,0.661134163208852
2032,24,33,Proteobacteria,Firmicutes,0.6612813370473538
2587,31,84,Firmicutes,Proteobacteria,0.6612987012987013
384,4,95,Proteobacteria,Firmicutes,0.6612989801395599
4301,64,82,Firmicutes,Bacteroidetes,0.6613351877607789
573,6,95,Proteobacteria,Firmicutes,0.6613484302624807
1985,23,62,Proteobacteria,Firmicutes,0.6614077669902912
4643,75,94,Bacteroidetes,Firmicutes,0.6614301191765981
2577,31,74,Firmicutes,Proteobacteria,0.6614973262032086
2094,24,95,Proteobacteria,Firmicutes,0.661509900990099
1038,12,17,Bacteroidetes,Actinobacteria,0.661624649859944
3077,39,58,Proteobacteria,Firmicutes,0.6616399622997172
3213,41,75,Firmicutes,Bacteroidetes,0.6616460462614309
4441,68,88,Proteobacteria,Firmicutes,0.6617271333673991
1691,19,82,Actinobacteria,Bacteroidetes,0.6617480136208853
3908,54,94,Proteobacteria,Firmicutes,0.6617647058823529
15,1,17,Firmicutes,Actinobacteria,0.6617990654205608
3586,48,63,Fusobacteria,Firmicutes,0.6618444846292948
3671,49,97,Fusobacteria,Actinobacteria,0.6618497109826589
3349,43,96,Firmicutes,Firmicutes,0.661995753715499
4805,83,92,Actinobacteria,Firmicutes,0.6620510601471224
1863,21,95,Proteobacteria,Firmicutes,0.6621468926553673
3306,43,53,Firmicutes,Proteobacteria,0.6621542083578575
4586,73,88,Tenericutes,Firmicutes,0.6622222222222223
1581,18,53,Firmicutes,Proteobacteria,0.6622558286074354
4021,57,75,Firmicutes,Bacteroidetes,0.6622899159663865
4220,62,74,Firmicutes,Proteobacteria,0.6624203821656052
1415,16,52,Actinobacteria,Proteobacteria,0.6624236252545825
235,3,42,Proteobacteria,Firmicutes,0.6626036079960995
3810,52,89,Proteobacteria,Actinobacteria,0.6626569037656904
508,6,30,Proteobacteria,Firmicutes,0.6626679462571977
3856,53,88,Proteobacteria,Firmicutes,0.66270337922403
3632,49,58,Fusobacteria,Firmicutes,0.6628056628056629
1857,21,89,Proteobacteria,Actinobacteria,0.6628175519630485
3769,51,96,Actinobacteria,Firmicutes,0.6628219915417147
4824,84,95,Proteobacteria,Firmicutes,0.6629103380695738
123,2,27,Firmicutes,Firmicutes,0.6629452418926103
639,7,68,Firmicutes,Proteobacteria,0.6629610914603334
868,10,24,Firmicutes,Proteobacteria,0.662962962962963
93,1,95,Firmicutes,Firmicutes,0.663003663003663
3219,41,81,Firmicutes,Bacteroidetes,0.663036902601331
4714,78,96,Bacteroidetes,Firmicutes,0.6631111111111111
1347,15,68,Actinobacteria,Proteobacteria,0.6631729394949977
2417,29,53,Firmicutes,Proteobacteria,0.6631744368779466
238,3,45,Proteobacteria,Firmicutes,0.6631810676940011
4150,60,81,Firmicutes,Bacteroidetes,0.6631837738168408
2201,26,53,Firmicutes,Proteobacteria,0.6632714200119832
4587,73,89,Tenericutes,Actinobacteria,0.6633027522935779
3154,40,75,Firmicutes,Bacteroidetes,0.6634020618556701
925,10,81,Firmicutes,Bacteroidetes,0.6634382566585957
4315,64,96,Firmicutes,Firmicutes,0.6634834015461574
736,8,73,Firmicutes,Tenericutes,0.6636363636363636
234,3,41,Proteobacteria,Firmicutes,0.663716814159292
1745,20,56,Proteobacteria,Firmicutes,0.6637291280148423
4798,83,85,Actinobacteria,Firmicutes,0.6637706342311034
2000,23,77,Proteobacteria,Bacteroidetes,0.6637897214593959
2068,24,69,Proteobacteria,Actinobacteria,0.6638069705093834
89,1,91,Firmicutes,Firmicutes,0.6639392168322618
1964,23,41,Proteobacteria,Firmicutes,0.6639629200463499
296,4,7,Proteobacteria,Firmicutes,0.6640127388535032
617,7,46,Firmicutes,Fusobacteria,0.6641461877756774
2929,36,96,Actinobacteria,Firmicutes,0.6641975308641975
3720,50,96,Actinobacteria,Firmicutes,0.6643518518518519
3531,47,60,Fusobacteria,Firmicutes,0.6643543223052295
3214,41,76,Firmicutes,Proteobacteria,0.6644417475728155
1611,18,83,Firmicutes,Actinobacteria,0.6646045072912063
2691,33,53,Firmicutes,Proteobacteria,0.6646102075154234
2274,27,53,Firmicutes,Proteobacteria,0.6646153846153846
4650,76,77,Proteobacteria,Bacteroidetes,0.6646440129449838
3902,54,88,Proteobacteria,Firmicutes,0.6646655231560892
1793,21,25,Proteobacteria,Firmicutes,0.6647727272727273
2076,24,77,Proteobacteria,Bacteroidetes,0.6648543689320388
4847,86,89,Bacteroidetes,Actinobacteria,0.6649454962707975
747,8,84,Firmicutes,Proteobacteria,0.6650124069478909
85,1,87,Firmicutes,Firmicutes,0.665080875356803
3779,52,58,Proteobacteria,Firmicutes,0.6651282051282051
4448,68,95,Proteobacteria,Firmicutes,0.6651399491094148
2303,27,82,Firmicutes,Bacteroidetes,0.6652244456462952
1354,15,75,Actinobacteria,Bacteroidetes,0.66524064171123
1980,23,57,Proteobacteria,Firmicutes,0.6653498871331829
4257,63,74,Firmicutes,Proteobacteria,0.6653601175894169
1658,19,49,Actinobacteria,Fusobacteria,0.6653888280394304
1748,20,59,Proteobacteria,Firmicutes,0.6654240447343895
3436,45,72,Firmicutes,Proteobacteria,0.6654911838790931
2775,34,71,Actinobacteria,Firmicutes,0.6655405405405406
4246,62,100,Firmicutes,Proteobacteria,0.665615141955836
4496,70,82,Actinobacteria,Bacteroidetes,0.6656288916562889
516,6,38,Proteobacteria,Actinobacteria,0.6656534954407295
1176,13,68,Actinobacteria,Proteobacteria,0.6657645466847091
4619,74,95,Proteobacteria,Firmicutes,0.6658291457286432
1527,17,81,Actinobacteria,Bacteroidetes,0.6658338538413491
1714,20,25,Proteobacteria,Firmicutes,0.6658500734933857
3893,54,79,Proteobacteria,Bacteroidetes,0.6659163987138264
4269,63,86,Firmicutes,Bacteroidetes,0.6659400544959129
3032,38,74,Actinobacteria,Proteobacteria,0.6660049627791563
1108,12,87,Bacteroidetes,Firmicutes,0.6660542030316949
534,6,56,Proteobacteria,Firmicutes,0.6661800486618005
743,8,80,Firmicutes,Bacteroidetes,0.6662507797878977
200,3,7,Proteobacteria,Firmicutes,0.6663201663201663
2880,36,47,Actinobacteria,Fusobacteria,0.666323377960865
2934,37,38,Bacteroidetes,Actinobacteria,0.6663254861821903
1684,19,75,Actinobacteria,Bacteroidetes,0.6663331665832917
3114,39,95,Proteobacteria,Firmicutes,0.6663542642924086
4790,82,94,Bacteroidetes,Firmicutes,0.6664611590628853
155,2,59,Firmicutes,Firmicutes,0.6664622930717352
592,7,21,Firmicutes,Proteobacteria,0.6664807585052983
3877,54,63,Proteobacteria,Firmicutes,0.6665271966527196
256,3,63,Proteobacteria,Firmicutes,0.6666666666666667
3006,38,48,Actinobacteria,Fusobacteria,0.6666666666666667
2879,36,46,Actinobacteria,Fusobacteria,0.6666666666666667
493,6,15,Proteobacteria,Actinobacteria,0.6666666666666667
2056,24,57,Proteobacteria,Firmicutes,0.6668520578420467
39,1,41,Firmicutes,Firmicutes,0.6668545659526494
1084,12,63,Bacteroidetes,Firmicutes,0.6668552036199096
40,1,42,Firmicutes,Firmicutes,0.6670384829894032
2185,26,37,Firmicutes,Bacteroidetes,0.6671671671671672
4801,83,88,Actinobacteria,Firmicutes,0.6672519754170325
3587,48,64,Fusobacteria,Firmicutes,0.6673101673101673
2985,37,89,Bacteroidetes,Actinobacteria,0.6675475687103594
3859,53,91,Proteobacteria,Firmicutes,0.6676593210244193
645,7,74,Firmicutes,Proteobacteria,0.6676616915422886
1927,22,81,Firmicutes,Bacteroidetes,0.6676792223572297
4290,64,71,Firmicutes,Firmicutes,0.6677076826983135
4254,63,71,Firmicutes,Firmicutes,0.667834208990076
1147,13,39,Actinobacteria,Proteobacteria,0.6679229480737019
4265,63,82,Firmicutes,Bacteroidetes,0.6679511881824021
3026,38,68,Actinobacteria,Proteobacteria,0.6680040120361084
1810,21,42,Proteobacteria,Firmicutes,0.6680497925311204
3277,42,81,Firmicutes,Bacteroidetes,0.668057210965435
3468,46,50,Fusobacteria,Actinobacteria,0.6680650235972732
1992,23,69,Proteobacteria,Actinobacteria,0.6681104493773686
4558,72,87,Proteobacteria,Firmicutes,0.6681119432400473
1500,17,54,Actinobacteria,Proteobacteria,0.6681836988001655
4795,82,99,Bacteroidetes,Firmicutes,0.6682188591385332
351,4,62,Proteobacteria,Firmicutes,0.6682218766200103
3630,49,56,Fusobacteria,Firmicutes,0.6682634730538922
3083,39,64,Proteobacteria,Firmicutes,0.6682715454983148
2603,31,100,Firmicutes,Proteobacteria,0.6682903068679981
3643,49,69,Fusobacteria,Actinobacteria,0.6683222958057395
4698,78,80,Bacteroidetes,Bacteroidetes,0.6683599419448476
4538,71,95,Firmicutes,Firmicutes,0.6684717208182912
2654,32,83,Firmicutes,Actinobacteria,0.6684989429175476
3584,48,61,Fusobacteria,Firmicutes,0.6685022026431717
2816,35,47,Actinobacteria,Fusobacteria,0.6685684647302905
1809,21,41,Proteobacteria,Firmicutes,0.668586387434555
2155,25,81,Firmicutes,Bacteroidetes,0.6686468646864687
3272,42,76,Firmicutes,Proteobacteria,0.6686602870813397
4564,72,93,Proteobacteria,Firmicutes,0.668666359021689
3862,53,94,Proteobacteria,Firmicutes,0.6687898089171975
431,5,47,Actinobacteria,Fusobacteria,0.6689330543933054
1522,17,76,Actinobacteria,Proteobacteria,0.6689612015018773
3271,42,75,Firmicutes,Bacteroidetes,0.6689618644067796
1010,11,77,Firmicutes,Bacteroidetes,0.6690647482014389
1548,18,20,Firmicutes,Proteobacteria,0.6691104594330402
67,1,69,Firmicutes,Actinobacteria,0.6693079767564711
3033,38,75,Actinobacteria,Bacteroidetes,0.6693136698808848
4861,87,90,Firmicutes,Proteobacteria,0.6693249786385644
3582,48,59,Fusobacteria,Firmicutes,0.6693973083674664
3469,46,51,Fusobacteria,Actinobacteria,0.6694429984383135
1965,23,42,Proteobacteria,Firmicutes,0.6695205479452055
3579,48,56,Fusobacteria,Firmicutes,0.6695702671312427
4808,83,95,Actinobacteria,Firmicutes,0.6695842450765864
2984,37,88,Bacteroidetes,Firmicutes,0.6696012428793372
2517,30,83,Firmicutes,Actinobacteria,0.6696907216494845
3905,54,91,Proteobacteria,Firmicutes,0.669701986754967
2231,26,83,Firmicutes,Actinobacteria,0.6697832554186145
4230,62,84,Firmicutes,Proteobacteria,0.6698292220113852
4001,56,98,Firmicutes,Firmicutes,0.6699779249448123
893,10,49,Firmicutes,Fusobacteria,0.6699810606060606
2346,28,53,Firmicutes,Proteobacteria,0.6699941280093952
2720,33,82,Firmicutes,Bacteroidetes,0.6700236966824644
188,2,92,Firmicutes,Firmicutes,0.6700379266750949
1270,14,76,Actinobacteria,Proteobacteria,0.6700542005420054
43,1,45,Firmicutes,Firmicutes,0.6700832799487508
4510,70,96,Actinobacteria,Firmicutes,0.6701769165964617
4263,63,80,Firmicutes,Bacteroidetes,0.670219064535228
3264,42,68,Firmicutes,Proteobacteria,0.6702779086198776
3899,54,85,Proteobacteria,Firmicutes,0.6703204047217538
334,4,45,Proteobacteria,Firmicutes,0.6703910614525139
61,1,63,Firmicutes,Firmicutes,0.6703943496174221
154,2,58,Firmicutes,Firmicutes,0.6705653021442495
897,10,53,Firmicutes,Proteobacteria,0.6706864564007421
1191,13,83,Actinobacteria,Actinobacteria,0.67073651043718
4554,72,83,Proteobacteria,Actinobacteria,0.6707487753673897
4766,81,88,Bacteroidetes,Firmicutes,0.6708115183246073
2817,35,48,Actinobacteria,Fusobacteria,0.6709932279909707
4670,76,97,Proteobacteria,Actinobacteria,0.6711111111111111
3004,38,46,Actinobacteria,Fusobacteria,0.6712414223331253
4735,79,96,Bacteroidetes,Firmicutes,0.671259842519685
1435,16,72,Actinobacteria,Proteobacteria,0.6712852365026278
2822,35,53,Actinobacteria,Proteobacteria,0.6713881019830028
3206,41,68,Firmicutes,Proteobacteria,0.671415004748338
4267,63,84,Firmicutes,Proteobacteria,0.671415004748338
4027,57,81,Firmicutes,Bacteroidetes,0.6715456674473068
3474,46,56,Fusobacteria,Firmicutes,0.6716152019002375
4853,86,95,Bacteroidetes,Firmicutes,0.6716917922948074
1749,20,60,Proteobacteria,Firmicutes,0.6717381281696635
255,3,62,Proteobacteria,Firmicutes,0.671740233384069
3637,49,63,Fusobacteria,Firmicutes,0.6718075262183837
3007,38,49,Actinobacteria,Fusobacteria,0.6718946047678795
3535,47,64,Fusobacteria,Firmicutes,0.6719022687609075
4283,63,100,Firmicutes,Proteobacteria,0.6719101123595506
2221,26,73,Firmicutes,Tenericutes,0.6719269102990033
4222,62,76,Firmicutes,Proteobacteria,0.6719342604298357
503,6,25,Proteobacteria,Firmicutes,0.6719794344473008
1449,16,86,Actinobacteria,Bacteroidetes,0.67202216066482
3818,52,97,Proteobacteria,Actinobacteria,0.6720670391061452
129,2,33,Firmicutes,Firmicutes,0.6720741599073001
3184,41,46,Firmicutes,Fusobacteria,0.6721215663354763
2571,31,68,Firmicutes,Proteobacteria,0.6722192369693714
3986,56,83,Firmicutes,Actinobacteria,0.6722338204592901
683,8,20,Firmicutes,Proteobacteria,0.6722358722358722
1128,13,20,Actinobacteria,Proteobacteria,0.6724212343547691
1035,12,14,Bacteroidetes,Actinobacteria,0.6724343675417661
850,9,96,Firmicutes,Firmicutes,0.6726289517470883
1777,20,88,Proteobacteria,Firmicutes,0.6726479146459747
4892,89,98,Actinobacteria,Firmicutes,0.6726511071214841
3550,47,79,Fusobacteria,Bacteroidetes,0.6726632772780603
2170,25,96,Firmicutes,Firmicutes,0.6727111897390535
2090,24,91,Proteobacteria,Firmicutes,0.672737955346651
1715,20,26,Proteobacteria,Firmicutes,0.6727613689639006
2445,29,81,Firmicutes,Bacteroidetes,0.672816060770483
731,8,68,Firmicutes,Proteobacteria,0.6728299948638932
4022,57,76,Firmicutes,Proteobacteria,0.6729301233118027
3242,42,46,Firmicutes,Fusobacteria,0.6730213749277874
3477,46,59,Fusobacteria,Firmicutes,0.6730424387328153
3906,54,92,Proteobacteria,Firmicutes,0.6730849727919632
1986,23,63,Proteobacteria,Firmicutes,0.6731001206272618
3186,41,48,Firmicutes,Fusobacteria,0.6731317741015402
3478,46,60,Fusobacteria,Firmicutes,0.6731909845788849
4112,59,83,Firmicutes,Actinobacteria,0.673238255033557
153,2,57,Firmicutes,Firmicutes,0.6732443412652351
2652,32,81,Firmicutes,Bacteroidetes,0.6732673267326732
3005,38,47,Actinobacteria,Fusobacteria,0.6733111849390919
536,6,58,Proteobacteria,Firmicutes,0.6733128834355828
1463,16,100,Actinobacteria,Proteobacteria,0.6733668341708543
1899,22,53,Firmicutes,Proteobacteria,0.673398730525101
3294,42,98,Firmicutes,Firmicutes,0.6734693877551021
2780,34,76,Actinobacteria,Proteobacteria,0.6735905044510386
1384,16,21,Actinobacteria,Proteobacteria,0.6737076153418566
2039,24,40,Proteobacteria,Firmicutes,0.6737242128121608
504,6,26,Proteobacteria,Firmicutes,0.6737309019221291
2096,24,97,Proteobacteria,Actinobacteria,0.6737637362637363
4621,74,97,Proteobacteria,Actinobacteria,0.6737821565407772
3540,47,69,Fusobacteria,Actinobacteria,0.6738916256157635
3236,41,98,Firmicutes,Firmicutes,0.6740780911062907
3225,41,87,Firmicutes,Firmicutes,0.6740986717267552
1813,21,45,Proteobacteria,Firmicutes,0.6741176470588235
1233,14,39,Actinobacteria,Proteobacteria,0.674130538351596
3479,46,61,Fusobacteria,Firmicutes,0.6741446999439147
4718,78,100,Bacteroidetes,Proteobacteria,0.6742355434453526
282,3,89,Proteobacteria,Actinobacteria,0.6742948376796168
1720,20,31,Proteobacteria,Firmicutes,0.674347158218126
4167,60,98,Firmicutes,Firmicutes,0.6743674367436744
4152,60,83,Firmicutes,Actinobacteria,0.6744476865360567
134,2,38,Firmicutes,Actinobacteria,0.6745073108709472
2667,32,96,Firmicutes,Firmicutes,0.6745762711864407
716,8,53,Firmicutes,Proteobacteria,0.6746532156368221
496,6,18,Proteobacteria,Firmicutes,0.6747049769112365
3244,42,48,Firmicutes,Fusobacteria,0.6747463359639234
2515,30,81,Firmicutes,Bacteroidetes,0.6748210023866348
610,7,39,Firmicutes,Proteobacteria,0.6748267898383371
1847,21,79,Proteobacteria,Bacteroidetes,0.6748538011695906
2851,35,82,Actinobacteria,Bacteroidetes,0.674865026994601
1519,17,73,Actinobacteria,Tenericutes,0.6748971193415638
147,2,51,Firmicutes,Actinobacteria,0.674934036939314
2061,24,62,Proteobacteria,Firmicutes,0.674955595026643
107,2,11,Firmicutes,Firmicutes,0.674975074775673
146,2,50,Firmicutes,Actinobacteria,0.6749867233138609
2711,33,73,Firmicutes,Tenericutes,0.675
3211,41,73,Firmicutes,Tenericutes,0.6750590086546027
3874,54,60,Proteobacteria,Firmicutes,0.6750711671411143
867,10,23,Firmicutes,Proteobacteria,0.6753246753246753
3804,52,83,Proteobacteria,Actinobacteria,0.6755087209302326
4692,77,96,Bacteroidetes,Firmicutes,0.67550894509562
3464,45,100,Firmicutes,Proteobacteria,0.6755852842809364
4432,68,79,Proteobacteria,Bacteroidetes,0.6756071040231968
157,2,61,Firmicutes,Firmicutes,0.6756139348943461
4560,72,89,Proteobacteria,Actinobacteria,0.6756228627259404
655,7,84,Firmicutes,Proteobacteria,0.6756496631376323
491,6,13,Proteobacteria,Actinobacteria,0.6756878664862427
2584,31,81,Firmicutes,Bacteroidetes,0.6758087201125176
761,8,98,Firmicutes,Firmicutes,0.6759643916913947
2229,26,81,Firmicutes,Bacteroidetes,0.67601246105919
4723,79,84,Bacteroidetes,Proteobacteria,0.676056338028169
2576,31,73,Firmicutes,Tenericutes,0.6760975609756097
982,11,49,Firmicutes,Fusobacteria,0.6761811023622047
4855,86,97,Bacteroidetes,Actinobacteria,0.6763255240443897
75,1,77,Firmicutes,Bacteroidetes,0.6764705882352942
892,10,48,Firmicutes,Fusobacteria,0.6764841233317993
4871,87,100,Firmicutes,Proteobacteria,0.6764928193499622
4845,86,87,Bacteroidetes,Firmicutes,0.6765355722492267
657,7,86,Firmicutes,Bacteroidetes,0.6765840220385675
376,4,87,Proteobacteria,Firmicutes,0.676595744680851
3808,52,87,Proteobacteria,Firmicutes,0.6766516208453016
1400,16,37,Actinobacteria,Bacteroidetes,0.6767109295199183
1246,14,52,Actinobacteria,Proteobacteria,0.6767151767151767
131,2,35,Firmicutes,Actinobacteria,0.67683284457478
1081,12,60,Bacteroidetes,Firmicutes,0.6768392370572207
4466,69,82,Actinobacteria,Bacteroidetes,0.6768707482993197
509,6,31,Proteobacteria,Firmicutes,0.6769313884386818
1469,17,23,Actinobacteria,Proteobacteria,0.6769413159454654
3475,46,57,Fusobacteria,Firmicutes,0.6770715096481271
4767,81,89,Bacteroidetes,Actinobacteria,0.6771180787191461
1727,20,38,Proteobacteria,Actinobacteria,0.6771578445398188
386,4,97,Proteobacteria,Actinobacteria,0.6771929824561403
101,2,5,Firmicutes,Actinobacteria,0.6773238602723506
4214,62,68,Firmicutes,Proteobacteria,0.6774509803921569
3620,48,97,Fusobacteria,Actinobacteria,0.6774638180565127
3564,47,93,Fusobacteria,Firmicutes,0.6774880255455029
137,2,41,Firmicutes,Firmicutes,0.6775534441805225
138,2,42,Firmicutes,Firmicutes,0.6776277157956547
4459,69,75,Actinobacteria,Bacteroidetes,0.6776776776776776
4926,93,98,Firmicutes,Firmicutes,0.677722498618021
1265,14,71,Actinobacteria,Firmicutes,0.6777367773677736
4793,82,97,Bacteroidetes,Actinobacteria,0.6778523489932886
1919,22,73,Firmicutes,Tenericutes,0.6780333068992863
4789,82,93,Bacteroidetes,Firmicutes,0.6780609073958981
280,3,87,Proteobacteria,Firmicutes,0.6782426778242678
4644,75,95,Bacteroidetes,Firmicutes,0.6782857142857143
77,1,79,Firmicutes,Bacteroidetes,0.678292983176036
565,6,87,Proteobacteria,Firmicutes,0.6783073130649138
981,11,48,Firmicutes,Fusobacteria,0.6783317353787153
4868,87,97,Firmicutes,Actinobacteria,0.6784726065301605
717,8,54,Firmicutes,Proteobacteria,0.6785407725321888
191,2,95,Firmicutes,Firmicutes,0.678686413393432
486,6,8,Proteobacteria,Firmicutes,0.6787003610108303
4394,67,73,Firmicutes,Tenericutes,0.678826895565093
3832,53,64,Proteobacteria,Firmicutes,0.6788461538461539
4258,63,75,Firmicutes,Bacteroidetes,0.6788685524126457
979,11,46,Firmicutes,Fusobacteria,0.6788856304985338
4295,64,76,Firmicutes,Proteobacteria,0.6788866259334692
4607,74,83,Proteobacteria,Actinobacteria,0.6789549033643522
3638,49,64,Fusobacteria,Firmicutes,0.6789716545814106
2974,37,78,Bacteroidetes,Bacteroidetes,0.6790123456790124
1662,19,53,Actinobacteria,Proteobacteria,0.6790254237288136
538,6,60,Proteobacteria,Firmicutes,0.6790361445783133
1446,16,83,Actinobacteria,Actinobacteria,0.6790496760259179
2040,24,41,Proteobacteria,Firmicutes,0.6790960451977401
3392,44,83,Firmicutes,Actinobacteria,0.6791793976429507
3058,38,100,Actinobacteria,Proteobacteria,0.679185520361991
3635,49,61,Fusobacteria,Firmicutes,0.6792134831460674
4266,63,83,Firmicutes,Actinobacteria,0.679269328802039
1437,16,74,Actinobacteria,Proteobacteria,0.6793478260869565
921,10,77,Firmicutes,Bacteroidetes,0.679419525065963
4799,83,86,Actinobacteria,Bacteroidetes,0.6794276875483372
3845,53,77,Proteobacteria,Bacteroidetes,0.6795516041747198
3706,50,82,Actinobacteria,Bacteroidetes,0.6796116504854368
432,5,48,Actinobacteria,Fusobacteria,0.6796830786644029
2750,34,46,Actinobacteria,Fusobacteria,0.6796875
272,3,79,Proteobacteria,Bacteroidetes,0.6797192463982269
4251,63,68,Firmicutes,Proteobacteria,0.6797449730259931
4695,77,99,Bacteroidetes,Firmicutes,0.6797627872498146
4813,83,100,Actinobacteria,Proteobacteria,0.6799057556378324
3482,46,64,Fusobacteria,Firmicutes,0.6799738219895288
4611,74,87,Proteobacteria,Firmicutes,0.6799838579499596
4613,74,89,Proteobacteria,Actinobacteria,0.6800202839756593
4928,93,100,Firmicutes,Proteobacteria,0.6801228609039052
3580,48,57,Fusobacteria,Firmicutes,0.6801328168234644
1114,12,93,Bacteroidetes,Firmicutes,0.6801752464403067
4327,65,73,Firmicutes,Tenericutes,0.6801994301994302
1493,17,47,Actinobacteria,Fusobacteria,0.6802356722013926
3600,48,77,Fusobacteria,Bacteroidetes,0.6802773497688752
1445,16,82,Actinobacteria,Bacteroidetes,0.680365296803653
132,2,36,Firmicutes,Actinobacteria,0.6803705848291836
1528,17,82,Actinobacteria,Bacteroidetes,0.6804511278195489
1731,20,42,Proteobacteria,Firmicutes,0.680574248541947
111,2,15,Firmicutes,Actinobacteria,0.6806375442739079
520,6,42,Proteobacteria,Firmicutes,0.6806406029203957
1470,17,24,Actinobacteria,Proteobacteria,0.6806526806526807
